input,answer
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 同时规划中的
B: 捧。目前项目一期二
C: 富蓝筹长盛创新和易",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 法规。乔晓阳说，要从
B: 篮手感让热火还是遭遇了
C: 有最差只有更差，而德",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 技术，显著提升低照度下感
B: 多。如果封基只有股票
C: 信的话就来看看吧。组图",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 企业已经形成惯性，认
B: 的房地产企业的普
C: 平米三居单价元，今年元，算",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 中的第二条京沈高速通香
B: 低谷，保守型投资者可
C: 只灵兽用哪一只。以免大",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 和还多前三场湖人全队总共命
B: 只下跌。截止收盘，长城久
C: 总量为万股，占其流通股的；去",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 重回面值外，交银环
B: 啦机会难得，各位玩家们一定不
C: 了郑秀文深灰风衣加上",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 防御性行业配置了较高的
B: 新生消费群体崛起
C: 合的重要。一篇文章写出",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 恩莎卫浴南区销售经理李
B: 等行业指引。提供各种专业培
C: 发现，目前品牌橱柜的价",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 其是决定指数的石化金融
B: 在网上叫卖答案的网帖或者是联
C: 每顿都得迫使自己多吃点，因为",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 均涨幅。我们以年大牛市中，证监
B: 为首的海外市场大涨的背
C: 实力上进行提高的话，我们认为可",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 摄影爱好者们的诱惑
B: 目是中国进入中关村的第一个
C: 们定位在国际品牌，我们也",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 性的优雅与干练表
B: 十分刻薄无知。有人说年轻球员
C: 久，现在身边有一群很铁的",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 由于使用的是水流瞬间强大
B: 禁联想到福尔摩斯女郎。将
C: 我们根据他们最近一些比赛的",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 也是市场机制的一种现象。郑宏说，因
B: 了哪些具体措施苏伟：气候变
C: 广州是第三站，希望各位",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 续执行宽松的货币政策
B: 户停电万,户市话待修处行动电话
C: 不会超过万元。我看过了，我的",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 商辨别厂商的实力和产品的
B: 设计是吸引他们的主
C: 社与多位著名设计师和",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 祝祖国周年华诞，并见证中国房
B: 形式与所考察能力快速
C: 的对抗训练了，脚部也没有再出现以前",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 现收益为亿元。与此同时，作为一只封
B: 生活，所以对考生来说难度不大
C: 学英语四级词汇分层妙记",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 看抄背，那段时间确实挺痛
B: 价查询,数码相机产品报价,宾得
C: 载请注明出处。章子怡博客写总结",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 后。拜纳姆在第二节开始后两度补篮得
B: 人很用心的感觉，让他感觉到你
C: 产品吸引着全球顶级的设计师设计",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 想再打年他说，是啊，我的经纪人也
B: 果家里有客人来了，连电视都
C: 获柏林青年论坛奖，前年曾任柏林天",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 基本面趋势确立情况下，则可能转到
B: 小贴士照片中必须有本人清晰
C: 民区内，方便消费者在卖场和家门",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 开启充满探险趣味与诸多神秘
B: 持小时的视频播放与小时的音乐
C: 改，带着坚定的笑容，连续用三个词来",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 因受不了新房的气味回老家去了，丈夫的
B: 之路。一个行业要想真正的做
C: 了,影像处理器。整体性能非常的强",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 观爱格板厂，规模很大。在环保的概念上
B: 再考虑未来有没有升的推动上涨的因素
C: 委省政府对格尔木提出的迫切要求",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 成立的债券型基金户均认购金额多在万元
B: 短的款式更加女人味，美腿的展现也
C: 下次攻击武器所造成的伤害，提高攻击的",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 搭配的它相当的华丽，机身轻薄并
B: 是主妇们最关心的问题。家中的几样大
C: 湖花盛香醍还向业主发起了主题为",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 得自私或许可以理解为，长期的
B: 打下良好的基础。会议在法恩莎事业
C: 请就是来中国参加首映式，知道能有机会与",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 年头的粗麻面材料做为表面的装饰，以达到一
B: 不光记住了赢球，还在比赛中注意观察
C: 纹，则更加张扬个性；经典的格子图案则经久",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 洞解阳山这几个地图都有几率掉率结
B: 修住宅比例在中心城区达到。在广州，今年开
C: 考试的重复率很高，常考的词汇就那",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 为中心向客户服务为中心过渡，竞争为具备
B: 场上了解到，索尼的售价有了百余
C: 绍，一季度信贷的宽松造成许多机构现",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 像质量上稍有不足，但反应速度除了和单反
B: 的潜力全部发挥出来，帮助玩家达到一
C: 很舒服。但是在第三节还剩下:时，皇",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 心得。请看财道与王雅媛的一番对话：股神名字太
B: 三，而至年终，已经上升至第一名，行业排名
C: 来这个十年在外面漂泊，基本上每年",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 套怎能少得了华丽皮草的唯美组合，领部
B: 基金纷纷加入分红队列。不过，在分红
C: 黎收益宝货币市场基金华夏现金增利基金大成",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 魄力了，两百多万的玩家，送这么大手
B: 币亿元，并否认母亲米雪尔威廉斯曾索偿。另外
C: 这个充满神秘气息的世界。神契根据每个",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 四六级考试的高频词语，重点背诵一
B: 万，它采用自动对焦，最大可完成分辨率的照片
C: 死亡多万人受灾中新社福州八月十日电",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 说上，如果家具城给我一个最好的位置，如果
B: 润发立刻说：我点的飞机，马上要走科洛弗档案提
C: 回流业务，并在现钞防伪技术等方面合作，逐步建立",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 越不能静下心，最近这两次考试，我都在打瞌
B: 验发现人感染甲型流感与季节性流
C: 行业在未来几年里会非常具有发展潜力，而且将来",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 义法律体系的立法目标和十一届全国人大
B: 丽的画面，和引人入胜的内容，得到了满堂
C: 性感身材的途径，其实的条纹从来都不是性感路线",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 不是中国方式。另外，在中国中心中，我们还成立了一
B: 英伦复古风格。他们骑踏板摩托，穿瘦身西装
C: 专家们。,而且他们的这些阴谋不是你能左",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 飞,绿军犯规都砸在他身上新浪体育讯，热火主
B: 业内人士怀疑管理层想调整管理策略，对各种盈利方
C: 预期，银华基金将旗下第只产品银华和谐",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 在大力度园林建设的同时，东亚上北中心近
B: 限责任公司以及深圳市百世吉科技有限
C: 药瓶高级魔法试剂个海盗腰包本副官经验手",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 总体对一下答案，勾出错误的和没有写出
B: 名牌轿车，免费使用三年。现场签单的消费者
C: 德扮演快攻箭头非常出色，乔金诺阿阵地守他",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 索尼还支持笑脸快门智能场景识别模式等丰
B: 的俏皮。看，她们又都兴奋起来，纷纷换上新入手的,走
C: 加刺激有趣。游戏中，玩家将可以自由选",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 米，将推出套左右小户型。政策补贴计划为购买后如做为
B: 配置基金量化核心基金四只基金的股票仓位分
C: 都受到玩家们的好评，,实为手机网游难得精",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 法,尹勃：刚刚知道对家居很好的促进作用，希望能
B: 坏了可以再来，快乐的童年没有失败。美
C: 在话下，应该感到非常开心。另外考察词组增加体重，即",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 了其中的。孙五一表示，长江号的近期操作
B: 会员企业生产的产品。该产业联盟要求其级别最高
C: 植物冠名公益活动开通免费地铁直通车合作服",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 性需求的启动。他表示，房地产市场在此次凛冽的
B: 者,程晓筠,编译核心提示：眼下经济危机的到来
C: 改革花卷考难阻英语四六级泄题大学英语",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 大量的水晶，形成立体拱门状。珍妮弗安妮斯顿
B: 事意见，下属感难共事，遂要求调职。据悉，兵变爆发前，警区高层
C: 本药物制度能够规范医生的用药行为，不再开大处",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 府正在召集能人共铲妖魔。将军府拥有出色的物理
B: 道比较吻合有关。快报记者,弘文偏股基金平均首募额重
C: 在毕业年后，在教授的生日期间重聚苏州河畔，他",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 诺克斯患上了婴儿常见的肠痉挛，而母亲朱莉则因
B: 就是说基金法上规定的，当具备分红条件应该
C: 的迹象。从上交所和深交所交易席位上述数据看",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 学校，请原谅我月和不能去学校。幽点注释发高烧的同学
B: 民大为震惊自言要开始减肥的柳乐，日前为创作小
C: 事原型是迷惘的一代作者菲茨杰拉德在年创作的。李",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 次开考，记者在考场上发现，除了依然出现缺考现象外
B: 芸这般买得起的名媛，也都抵御不了这个诱惑，平
C: 会参与的多元化长效投入机制。逐步加大中央投入力度，重点",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 一度的北京家居总评榜活动已经开展七届，作为北京家居业年
B: 成长。地图任务和互动功能等，几乎在每一次版本更新
C: 是多么重视，短打可以凸显双腿，拉长身材比例",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 业齐聚到场，新浪腾讯中关村在线上方网当乐网
B: 中国式厨房。,整体浴房实用功能太少,随着人们对浴
C: 后随手一扔，投出三不沾。随着这一个三不沾，科比追赶",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 上要到金九银十了，您对即将走向大卖场的朋友们有怎样
B: 出场，我想这对他而言没有任何的问题。虽然他
C: 承认这是美的东西，这是我们设计师应该推荐给我们",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 同时，北京顺义与桃园航空城也计划开展交流
B: 鞋面出现方式：鞋面镂空位置的皮革组成设计重点：象征羽毛
C: 答道：还不错。对于自己的伤势，媒体只能从他的队友以及",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 后赛每支球队所必须做到的事情。而且季后赛是系列赛
B: 有自己独特风格的现代化区域中心城市。：面对格
C: 的吕布等，诸多三国风云人物，并最终实现三国霸业，那快快加",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 肉得到强有力的水力按摩。境界：全方位组合式的按摩放松，舒缓身
B: 中没有悬崖上的金鱼姬，答案其实很简单，这部影片准备
C: 狭路相逢，双方在节目中互不相让，任志强甚至表示要",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 战时辗转于大后方，年毕业于重庆南开中学，年毕业于上
B: 前六点我们打成了比，但我们赢了加赛局，豪斯说，我
C: 不齐全，产品设计雷同性较高使得投资者选择基金投资海外",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 是央企还是超级大盘无论是沪深还是中证等均属于
B: 快地回忆起她于年陪同印度前总理拉甘地访华及出席年北京奥运
C: 在月份东亚上北中心销售超过套。为了满足更多购房者的",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 呢快来一展身手吧。游戏设置有种车型，法拉利颜色：红色：最
B: 的时段，我每天都阅读当天公布业绩的公司。最看重的是公司价
C: 段的大变焦比镜头一直在初级摄影发烧友中颇有人",BAC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 这是一个绝对表象的东西。东方人做设计一定是追求
B: 机构化的特征。去年，固定收益基金结构化明显，突出的例子是
C: 说。不过哈夫利切克说的对，总决赛落后，都能翻盘，在七场大",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 不适应社会主义市场经济和社会发展要求的规
B: 艺。此外，,还具有防水滴防尘构造，镁合金的外部部件变为高
C: 荣智健表示，在年底前会以个人名义成立一家公司，专营中国",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 全国上映，中影方面称该片将是年轻导演浮出水面的标志，而院
B: 陈江华一记三分，稳住了全队的阵脚；接着又助攻马库斯
C: 仕鹏在第三节开始后的几次浪投，让山东队连打反击得手，比",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 只要政府支持政策到位，足以为绿色浪潮兴起提供强大驱动
B: 帽制度，而和联盟实施的是硬性工资帽制度，两者的不同
C: 币观望阶段。另外一方面，曾经在大熊市中被套，目前已经解",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 会，但华远地产一块地也没拿。因为任志强明确告诉去参加拍卖的工
B: 午月日由巴黎抵港，据知是为导演杜琪峰拍摄新片，在戏
C: 部门要把保障人民群众生命安全放在首位，切实强化组织领",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 素光学防抖高清摄像和大屏幕这些主流性能，应对日常的拍
B: 转移到未进行过刻印的装备上，并原装备恢复为未
C: 样了，你转生前后是选择一样的种族么魔,：是啊我喜欢",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 全球顶级的设计师设计及产品公司和媒体。,在米兰设计周期间
B: 价格提供超高性价比的方式，必将广受置业者的欢迎。在未来
C: 者,陈重博尽管年的成绩单显示亏损千亿元，但基金经理们",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 定信息的能力。快速阅读理解部分采用的题型有是非判
B: 给内线双塔传球做的很差。灰熊控卫迈克康利说道，我们在努力
C: 星新款,采用了英寸分辨率屏幕。支持四种音频格式，同样搭载了三星",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 续表现，以及主帅对这些球员是否能够合理运用。绿军会
B: 周中，中国影星章子怡美国流行天后凯蒂佩里影星凯蒂赫尔姆
C: 现代化区域中心城市专访格尔木市委书记王西秦：建设有独特风格的现",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 让公务员能有最长天的有薪照顾假，以照料染新流感的家人
B: 用，相当于每年减少排放二氧化碳万吨。于庆泰说，全球金融危机
C: 的符号有别于我们高考中习惯的符号用法，练习时必须读清楚题目的指",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 一亿五千万的眼镜将被派发给超级碗,的观众，来共同欣赏三
B: 质液晶屏幕，将时尚外观与携带应用之间和谐之美发挥至极。此外，融入了目
C: 非的盘每经记者,魏玉卿金风科技,，收盘价元今日公布的一季报显",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 发展联盟在教育球员方面作出了很多努力。球员在离开大学后，进入前，往
B: 扇公主与牛魔王现实中最常上演的出轨戏铁扇公主与
C: 地产市场批评政府政策，不但给他自己也给华远地产带来了不少",ACB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 有见底，还需要再观察至少三个月的时间才能下结论。他认为
B: 讯北京时间月日消息，据的记者克里斯谢里丹报道，球员工
C: 合基金。沪深两市基指涨跌互现,可交易型基金涨多跌少每经记者",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 都历时两年拍摄与制作，三千万欧元的投资将又一部经
B: 的内容以考察学生基本的分析判断逻辑思维等能力为主
C: 花盛香醍美食狂欢夜为美味递上一份芳香通行证以啤酒和桑巴",CBA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 依然得益于时代以及政策所提供的巨大机遇。年至年，对于当时的房地产企
B: 业的增长，改善其经济效益，这些行业中的龙头企业受益更为明显，投
C: 中被最大程度的扩大：第一场小牛三分投中，湖人投中，第二战小牛投中，而,湖人",CAB
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 味道副线品牌老二也有春天组图导语：时尚最吸引人的地方在于
B: 批学生。对照民间版与官方版的高考改革方案，不难发现其中有许多相似之
C: 码事近期外资金融机构纷纷开始看好中国房地产市场的中长期走",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 开展抗灾救灾工作，此次中央财政紧急拨付补助资金中，万元将用于受
B: 查看地图和,这样的主流品牌也在跻身于这场环保洪流中，他们纷纷
C: 了一群为数不少的暹罗迷，在得知暹罗之恋敲定于月日正式",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 惨败，告别了本赛季的季后赛征程。作为卫冕冠军，湖人在西部第
B: 出来的，不难的。轻松听懂美国标准新闻英语这是我积累的一些新闻词
C: 磁带，发现自己原来根本听不明白的东西变的简单了。现在，你已经具",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 前中小企业融资难的问题。创投个股受青睐随着创业板的开闸，创投概念股票成
B: 的是一条想变成人的金鱼公主与五岁小孩宗介之间的故事，其灵感来
C: 牛主场以击败老鹰，将第二轮总比分扳成。新科德里克罗斯带",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 结构性机会依然不少，基金们也将以积极的心态努力去把握。汇
B: 你，这就是情调，如果不喜欢你，这就是调情。玉帝雷霆一怒，天蓬就从天宫里的水军
C: 较小；而对周期型行业减少了配置比重，其涨幅普遍低于平均水平。年季",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 的涨幅均超过，而中国香港市场方面，股和恒指的涨幅也超过。受益于此，只
B: 如此重要的证书难道不是越早拿到越好吗为何学校要对大一学生设
C: 对考生的听力提出了更高的要求：因为机考作答是无法回头",ABC
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 的超纲词，所以碰到生词时铁定的。但我们要学生巧妙地绕开。我们这里
B: 者雷阿伦的先发位置。不过他后来又解释自己只是希望格林能够为凯尔特人
C: 的人表示将首选次新基金投资，超出选择新基金比例的。根据统计，自去年四",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 结合部分的侧面都经过防水处理，使得木地板也可成为全方位
B: 会团体，参加年度检查时，应当在年度工作报告中对接受捐赠情况和公益活
C: 翁胜出新浪娱乐讯,北京时间月日凌晨，以执着地预测奥斯卡主要奖项的",BCA
"给定三个句子，请根据它们的汉字数从长到短进行排序。
请输出对应的顺序标签，例如：ABC、CAB、BAC 等。
A: 行业从萌芽到觉醒，从爆发到平稳的风雨历程，并深度解读其飞速
B: 大学生抓到了今年冬天最热最潮的流行元素。字型藏青色斗篷很好的修
C: 奖，读者的参与热情得到了再次的肯定。京华文化传播有限公司总经理罗春晓",CBA
