input,answer
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 독은 여러 가지 좋은 일
B: 진은 미디어촌 프로젝트
C: 중 오락 혁명서양 판타지 서",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 인테리어를 할 때 많은
B: 주택 구매 행위에 대해서는 신
C: 여기서 들으면 후회할 것 같아요 가",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 기 가정의 사용종으로 될것을
B: 년의 오랜 시공간을 가로질
C: 치한 현시장을 고정시켰",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 운전자가 다른 사람이
B: 업은 많은 일자리를 창출했다
C: 계에서 먼저 모의열독을 진행하",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 지 않았거나 외워 잊었거나 잊지
B: 건설 중의 베이징대환, 탁밀고
C: 니다이와 동시에 영한",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 어들이고 있다, 밀라노 디자인
B: 말하십시오, 일자리, 에, 컴퓨터, 시
C: 각한다 그것은 우리 예를 들",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 미친듯이 베꼈다는 지적을 받았
B: 다고 생각한다감사합니
C: 장의 제품 전문가로 구성된 전문가 팀",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 어 이미지 품질과 처리 속도가 더
B: 고 일부분은 분사구에서
C: 을 일으켰다지난번 부동산 시장이 침체",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 물을 샀기 때문에 납입 기간이 길어
B: 리, 하이튼 패니티어, 케이트 윈
C: 는 것을 알게 될 것이다하지만 영",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 쳐졌습니다 많은 번역에서 사용되었
B: 를 구매하는 것을 고려하는 것
C: 에서 끊임없이 생겨나는 신생 브랜",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 손떨림 방지 렌즈가 포함된  세트의
B: 내선을 튼튼히 다졌다 대소
C: 입니다 상대적으로 경적주택 총에 대한",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 제하지 않는다고 인정하였다중기
B: 첫번째이고 너속에 내가 있고 나속에 네
C: 어시스트는 한 개도 없었다이런 활약",BCA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 한 교통 서비스를 제공하기로 결정했
B: 만원 이상 만원 이하의 벌금에
C: 의 가죽 재킷은 어떤 숙녀의 느낌도",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 올리는 등 현상이 나타났다이러한 현상은
B: 해결할수 있다세일 시즌이 뜨겁게 달아올랐
C: 시간 촬영과 얼굴 우선 초점 기능을 갖",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 마다 원의 현금수익을 배부하게 된다
B: 축되고 판봉이 커지며 부동한 재
C: 욱 막을수 없다한 주에 억 천만",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 함과 도약을 하게 했다스트라이
B: 든 분야와 관련되며 에너지, 재료, 장
C: 방금 얼굴을 드러낸 스텔스중창주로",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 보유한 점유율이 억 부도 안 돼 전
B: 관리하며 어느 것이 가장 기쁜지 볼수
C: 이 놀라움을 자아낸다조도: 다리 라인 수",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 큰 소 조각들이 슈퍼컵 예고를 속속 내보내
B: 기폭스는 최근 영화걸리버 여행
C: 이 앨런에게 돌려주었다는 것이다 후자",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 에서 최근 이질에 걸린 것이 오히려 새 영화
B: 남짓이 앞섰다보쉬가 분 초 동안 중거
C: 아 단기간에 향상되기 쉽다그러나 구어",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 두리 품질은 캐비닛 공장의 제조 공정의
B: 에 장비한다 최종 승리자가 되려면 실력이
C: 서 가 평가기관에 대해 직접 지도와 교육을 실",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 라 적벽에서 출정하면 유산될 가능성이
B: 지 않다면, 나와 마찬가지로 착실하게
C: 코비 이 이미 한 경기에서 효과가 없다는 것이",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 의 힘을 이바지했다 그러므로 년 북경가정
B: 전,그녀는,결코,얻었다,에,그녀의,아버
C: 부 입찰자와 입찰자는 입찰 회피, 허",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 보라색의 고급스러운 느낌은 매우 매혹적
B: 다립싱크를 제지하기 위하여  조례  는
C: 편을 만들어 그녀의 이야기를 해야",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 시작되기 전에 새로운 노사 합의를 이룰 수 있
B: 재하기때문이다이런 비대칭은 주로 일부 무책
C: 관 호동 호실을 구매했는데 이 주택의 총가",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 등 고위험군을 포괄할 수 있다국광생
B: 갖춘 기업은 치열한 시장 경쟁에서 이길 수
C: 주로  를 보유하고 있으며 설위빈의 아내 도영",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 자오밍도 현장에 있었다당시 여 명의 그린시티 팬
B: 어 급 연구원, 진신오동잎이 떨어지고 기
C: 안정적이고 비교적 빠른 발전을 유지할것입",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 가격이 높지 못하기에 장식으로 주택가격을 보충하
B: 두 개의 중소형 는 이미 중소판의 양질의 회사를 골
C: 한 구역은 풍대구가 힘써 구축한 집거주, 교육",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 라운이 슛을 성공시켜 레이커스가 로 따
B: 중도 혈혼기사의 필수 속성이다;치명타는
C: 그에게 언론, 공무원, 기업은 중문과의 주요 출",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 지어 인치의 고해상도 없다 초광각 효과구성면에
B: 카드는 모두 게이머들이 게임을 충전하는 매체로 될
C: 양은 오늘 여기저기 마비되기 쉬운 복장으로",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 이렇게 몇 번, 나는 어쩔 수 없이 큰 소리로 외쳤다:여
B: 면할수 있고 사서 옷장에 쌓이지 않는 악순환
C: 한 새로운 합의는 배우들의 재방송 보수를 끊기",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 앞가슴으로 메인 뒤 피어스는 소리와 함께 쓰러
B: 이  에 달했다금응기금은 다음과 같이 표
C: 액정 패널을 갖춘스마트 정보 디스플레이",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 드의 많은 여자 스타들의 뜨거운 사랑을 받고 있으며
B: 상의 성장속도를 유지하는데 문제가 없다충칭
C: 크로퍼드는 비난을 받았다 포스트시즌까지 이 냉혈킬",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 가 있고 글로벌경제위기에 직면하여 고품질의
B: 정으로 필요로 하는 팀이다대전이 다가오자 젊고 홈
C: 로서만 될수 있으며 관건은 기금의 투자능력을 보아야",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 다항일전쟁때 대후방을 전전하다가 년에 중경 남
B: 하면 한 번에 너무 많은 자금을 점용할 필요가
C: 를 경영합니다 그는 각각 신천지 단지, 베를린 필하모닉 단",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 량이 많고, 품종이 많으므로 가정의 큰 환경
B: 트 장즈는 말했다중요한 것은 펀드를 사려면 저점
C: 것이 아니다 지금 손해를 보면 배당을 한다 다만 하락한 후에",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 다키퍼: 그럼 우리는 속편을 만들어 그녀의 이
B: 전 대만 명이 사망하고 명이 실종되고 명이 부상을
C: 에 대해 제거했다개의 화하계 펀드가 동연에 잠",BCA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 과 국민당, 군 고위인사들이 참가한 회의를 소집하
B: 약 만 화소의 인치  를 탑재했다이 기기는 인치
C: 가 초점과 노출이 잠긴 후 이동하기 때문에 탈초",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 졸리보다 훨씬 젊은 인기 여배우 앤 해서웨이, 켈라 나
B: 직할 기회가 있으면 다른 사람의 급 점수가 나보다 높으면 어
C: 하십시오 이것은 무슨 도형입니까필자는 학우",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 계 트렌치코트를 걷고 있다 각종 독특한 프린트의 스타킹
B: 약광 조건에서의 선명한 영상을 보장한다
C: 할 수 있다 조도 안내어: 그녀는 작은 가게에서 수백 위",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 을 초청해 전대와 당내 선거 연기를 논의할 예정이다리
B: 청 및 납부 날짜: 년 월 일년 상반기 기본 주당 수익: 위안
C: 데없는 질문에 코비는 이번에는 생각도 하지 않",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 매했는데 중관촌에서 일하는 허선생은 다
B: 혔다 왜냐하면 국제 간 계산 채무는 모두년 이상의 미
C: 가치 상승폭이  에 달했고 최신 단위 순가치는 위안이었다그 뒤",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 는 반드시 월 일까지 신청업무를 완료해야 합니다 구체
B: 먼지를 효과적으로 제거하는 영상 센서 먼지 제거 기능도
C: 씩 진행하는것이 가장 좋으며 바닥의 사용수",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 지만 기본약물제도를 실시한후 약값이 지금보다
B: 경기장에서 모두 점을 상대에게 졌다선발 오호가 힘
C: 면접했다얼굴 큰 고양이탐화랑은 위험에 직면하여 회",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 않다고 말했다시나  공식 웨이보 시나  레이커
B: 신감이 이미 뚜렷하게 증강되었고 부동산 개발 투자 자
C: 세에서 만과, 포발은행, 북경은행, 심발전, 초상은행, 폴리부동",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 배우들을 흥분시켰다,물고기문스톤은 이미
B: 에 연락하여 정확한 게임 닉네임과 게임 계정을 다시 제
C: 여기에 있다 만인의 존경을 받으려면 오직적벽에 있을 뿐",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 전체적인 추세는 그들을 더욱 필요로 하는 사람들로 나아가고 있
B: 적 낮으며, 평균 관리요율은  이며, 개 채권기반, 개 상품기
C: 원작으로 한 영화세기 소년은 지난해 월 일본에서 첫 장을",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 할 수 없었다왜냐하면 내지의 부동산 기업의 보편적인 비약
B: 종목 중 선전시장 종목은 개, 상하이시장은 개였다특히 작
C: 시세 하에서 링을 치고 각자 자기 주장을 고집했다경",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 한다;셋째, 벽 뿌리, 입구 밸브 인터페이스 등에 남겨진 신축 틈새
B: 했다이런 상황에 비추어 북경림업대학 림학과의 차월은
C: 시 실적이 우수한 골든이글은  소폭 올랐다박시균형배치, 안태주",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 는 파업을 실행에 옮겨야 한다조니 뎁은캐리비
B: 까엄청난 인기를 갖고 싶으세요너는 단번에 백만장자가
C: 공을 잡은후 반격을 개시한 콘리는 갑자기 점을 넣었는데 이때 그",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 펀드 관리사들이 직면할 수밖에 없는 속앓이이기도 하다 전
B: 제품이므로 인테리어 후의 실내 공기는 오염되지 않습
C: 써 고객이 구매한 제품에 대해 더욱 직관적이고 깊이있게 료해하게",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 기업으로 발전시킬수 있다바이두 검색을 켜면 쉬자
B: 은 이라는 것은 이미 문제를 잘 보여준다올랜도의 마술은 올
C: 스템에 대한 평가와 검사를 강화한다일전에 소집된 인터넷게임저",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 시했다깨지기 쉬운 물품 및 기타 특수 요구가 있는 제품은 관련 규정
B: 공평과 정의를 촉진해야 한다이 방면의 입법을 중점으로 삼
C: 한 인정이다 나는 그 중 센트의 우표가 될 수 있어서 매",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 제품이 미국 개 주의 에 널리 보급되자 사는 인증목재를 사용하여
B: 을 갖추고 고화질 동적 동영상 촬영 기능을 갖추고
C: 닥원,판매업체: 경동상가고화질 동영상 기능을 지원하는 니",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 벨기에의 새로운 첨단과학기술, 를 내놓았다필미국
B: 에게 넘겨준 것과 같다둘째는 만통이 다른 사람과 합작하여 관
C: 특별 수권대리인 모모또는모모 대주주 고경생이어야",BCA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 리어를 하고있다 비록 그는 일찍 브랜드찬장의 가격이 터무
B: 현재 창고를 유지하고 구조조정을 할 수도 있다상승폭이 비교
C: 하여 공사 품질을 향상시키고 감독과 심사 메커니즘을 효과적으로 이",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 금을 뚜렷이 초과했으며 지수기금을 공제한후 차신기금에서
B: 가 소조 조장을 맡았다시대주보: 중국의기간 단위  에너지
C: 원에서의 가방도 끼우지 않았고, 수비를 막을 때 철저히 교체하는 전",CAB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 졌다사실 나는 지금 몸이 아주 좋다 이것은 내가 시종일관 최선
B: 하는 것이 좋다 벽석재는 걸이로 고정해 벽면에 석재 등 장식 패널
C: 구에게 물었다주신은 너도 모르고, 너는 했어그는 분명",BAC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 제를 해결합니다다채로움은 규슈에서 무한히 피어나고 더
B: 과 방어로 유명하다 인물의 속성은 두 가지로 나뉘는데 그것이 바로 주
C: 반해야 하며 동반인원은 비용을 스스로 부담해야 한다 여행 쇼핑",BCA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 매치 스타일로 마음대로변신할 수 있습니다루즈한 스웨터에 슬
B: 빛 털을 장식한 디자인으로 원래보다 훨씬 귀엽고 시각적
C: 이밖에 장식판넬은 현장정비에 주의를 돌려야 한다 례",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 전 이글스 감독, 시그마 로켓 조교, 마리오 엘리 국왕 조교, 케빈 샘슨 벅스
B: 산 규모는 억 달러에 달한다전 세계  관리자는 개에 이르며, 총 개 거
C: 한 분위기를 연출할 수 있으며 깔끔한 반발에 큰 눈이 반짝이",ABC
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 서 이러한 우세는 약화될 수 있다고 말했다 왜냐하면 두 팀의 정규 시
B: 힘을 쏟았다소비자를 위해 홈 인테리어 원스톱 쇼핑의
C: 은 얼마든지 상관없습니다 파티 시 던지기, 회복 약물과 부활 약물",ACB
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 이 진일보 발전한 결과는 매우 심각할 것이라고 생각한다 왜
B: 전기는 년에 다시 한 번 대기자 앞에 나타났고, 펑룬은 더 이상 이번 기
C: 튀어나올 정도로 외워야 한다 만약 머리를 써야 한다면 충분히 외우지 못",CBA
"다음 세 문장을 한국어 글자 수 기준으로 길이순 정렬하세요 (긴 것부터 짧은 것까지).
정답 예시: ABC, CAB, BAC 등
A: 드의 주식 평균 창고는  로 폐쇄형 펀드의  보다 높았다그러나
B: 정되고 있으며, 관심도가 매우 높은 단반으로서 성가비도 여러 차례
C: 지 않거나 자신의 조작에 문제가 있거나자신은 스스로 이 테두리에서 물러",CBA
