input,answer
"麻禁淋凳栖攀""的字形中有多少""林""存在",4
"虚勉荒晚""的字形中有多少""免""存在",2
"浓迅谦魔""的字形中有多少""农""存在",1
"萄瞄盯烤老""的字形中有多少""苗""存在",1
"慢漫滋""的字形中有多少""曼""存在",2
"醋寂塞宋""的字形中有多少""宀""存在",3
"梦歌误苟""的字形中有多少""哥""存在",1
"矩矮短医""的字形中有多少""矢""存在",4
"醉虹霎接""的字形中有多少""妾""存在",2
"充搅艳挤拙""的字形中有多少""扌""存在",3
"孔孤孩屉站戒""的字形中有多少""子""存在",3
"殷稼""的字形中有多少""家""存在",1
"翅翠勃扇翘翁""的字形中有多少""羽""存在",5
"杭脏毯""的字形中有多少""巟""存在",0
"辽粘姆道摄""的字形中有多少""辶""存在",2
"聊留柳""的字形中有多少""卯""存在",3
"汛寇进耕寨毁""的字形中有多少""井""存在",3
"盏盘巍""的字形中有多少""皿""存在",2
"炊捏缀""的字形中有多少""甚""存在",0
"净况圣邓匀宋""的字形中有多少""冫""存在",3
"综欠崇踪爆""的字形中有多少""宗""存在",3
"油迪钩宙翁""的字形中有多少""由""存在",3
"审伸""的字形中有多少""申""存在",2
"政锋峡蜂逢峰""的字形中有多少""夆""存在",4
"贯斩漾浮孵乳""的字形中有多少""孚""存在",3
"拢笼袭庞胧""的字形中有多少""龙""存在",5
"内贝网央冈""的字形中有多少""冂""存在",5
"阅芬莹骄班宝""的字形中有多少""玉""存在",3
"沃饺惰""的字形中有多少""左""存在",1
"鲜宁群氧""的字形中有多少""羊""存在",3
"僻凿劈避壁譬""的字形中有多少""辟""存在",5
"逢寺涛捷瘦筹""的字形中有多少""寿""存在",2
"扯柴狐齿此""的字形中有多少""止""存在",3
"歇涌粮憎颓""的字形中有多少""癸""存在",0
"欲浴俗""的字形中有多少""谷""存在",3
"夺牵达奈赛配""的字形中有多少""大""存在",5
"物犹牺牲牧特""的字形中有多少""牜""存在",5
"宰辫辞涛鞭婆""的字形中有多少""辛""存在",4
"舔剂罗""的字形中有多少""齐""存在",1
"壁陆抡论轮等""的字形中有多少""仑""存在",3
"虑余朋速匣匠""的字形中有多少""匚""存在",2
"阳除陪""的字形中有多少""阝""存在",3
"献绵苍悦""的字形中有多少""隹""存在",0
"丝""的字形中有多少""廿""存在",0
"改岂包配忌""的字形中有多少""己""存在",5
"驶骗粮码隧膀""的字形中有多少""马""存在",3
"分六真典穴""的字形中有多少""八""存在",5
"留聊柳夺使""的字形中有多少""卯""存在",3
"泉湃稼奈""的字形中有多少""水""存在",1
"牺奔康嫌谦""的字形中有多少""兼""存在",2
"戏比纵""的字形中有多少""戈""存在",1
"载软轮""的字形中有多少""车""存在",3
"副膊薄猴搏缚""的字形中有多少""尃""存在",4
"字仔籽孙厚""的字形中有多少""子""存在",5
"盗坠媳乖寞迁""的字形中有多少""千""存在",2
"枫飘疯""的字形中有多少""风""存在",3
"借措佛醋惜蜡""的字形中有多少""昔""存在",5
"捷鹤拾剖耀""的字形中有多少""疌""存在",1
"诉谈轮毯淡""的字形中有多少""炎""存在",3
"痒亥劝幸盖""的字形中有多少""羊""存在",3
"移爹够""的字形中有多少""多""存在",3
"稳僻掉罩""的字形中有多少""卓""存在",2
"齿此址耻肯""的字形中有多少""止""存在",5
"婴烧购""的字形中有多少""贝""存在",3
"莱""的字形中有多少""色""存在",0
"料说锐婶悦""的字形中有多少""兑""存在",3
"枚秩贾彻""的字形中有多少""不""存在",0
"狭仙""的字形中有多少""犭""存在",1
"实怨买窜""的字形中有多少""头""存在",2
"愉彼征御很""的字形中有多少""彳""存在",4
"竭褐渴歇""的字形中有多少""曷""存在",4
"试拭""的字形中有多少""式""存在",2
"颜谚""的字形中有多少""彦""存在",2
"瓣芽境泊狐""的字形中有多少""瓜""存在",2
"客愣防房访砖""的字形中有多少""方""存在",4
"写富程抓狠""的字形中有多少""爪""存在",1
"鸯秧映殃英""的字形中有多少""央""存在",5
"袭笼荣拢缝胧""的字形中有多少""龙""存在",4
"迟瞧议遮舱昼""的字形中有多少""尺""存在",2
"脊射躺躯""的字形中有多少""身""存在",3
"庸击""的字形中有多少""二""存在",2
"抖馆""的字形中有多少""斗""存在",1
"凄跺筹毙脏恢""的字形中有多少""灰""存在",1
"侵邓欢权艰""的字形中有多少""又""存在",5
"征整怔歪""的字形中有多少""正""存在",4
"陡荐筷""的字形中有多少""亚""存在",0
"犯爷报服""的字形中有多少""卩""存在",4
"揭堪均功基梳""的字形中有多少""钅""存在",0
"被补袱襟胞袖""的字形中有多少""衤""存在",5
"倘荒梳猎""的字形中有多少""巟""存在",2
"隔逸齿怡融凝""的字形中有多少""鬲""存在",2
"婶""的字形中有多少""审""存在",1
"徊颊鸥""的字形中有多少""辇""存在",0
"艇艘盘艄般""的字形中有多少""舟""存在",5
"饼瓶屏拼""的字形中有多少""并""存在",4
"龄融蚓蝠蜘蜂""的字形中有多少""虫""存在",5
"暑诸猪睹""的字形中有多少""者""存在",4
"药混""的字形中有多少""约""存在",1
"绍粘脏耀""的字形中有多少""日""存在",0
"拢袭笼珑胧""的字形中有多少""龙""存在",5
"稳菌层""的字形中有多少""早""存在",0
"垫陷馅掐""的字形中有多少""臽""存在",3
"签仓检验捡""的字形中有多少""佥""存在",4
"抑仰宏掷昂""的字形中有多少""卬""存在",3
"屈秽牺炭绷遭""的字形中有多少""曹""存在",1
"胶光煤游尖奔""的字形中有多少""小""存在",2
"骗""的字形中有多少""肉""存在",0
"虎颊""的字形中有多少""夹""存在",1
"臭息鼻""的字形中有多少""自""存在",3
"缸漏斑妇""的字形中有多少""屚""存在",1
"搅迅膨""的字形中有多少""卂""存在",1
"奖乘茵壮法浆""的字形中有多少""丬""存在",4
"拇""的字形中有多少""扌""存在",1
"挡贫贺萍贾贩""的字形中有多少""贝""存在",4
"炒灯伙刹膀""的字形中有多少""火""存在",3
"饿饺饭饥饮""的字形中有多少""饣""存在",5
"悦说骄脱锐阅""的字形中有多少""兑""存在",5
"徐鸯鹤鹊鸭""的字形中有多少""鸟""存在",4
"缘孙仔季籽李""的字形中有多少""子""存在",5
"抵序预舒野""的字形中有多少""予""存在",4
"匣乐匠区医""的字形中有多少""匚""存在",5
"创踩舱苍俱""的字形中有多少""仓""存在",3
"悔则梅繁海""的字形中有多少""每""存在",4
"剖培汉治部倍""的字形中有多少""咅""存在",4
"盗盖盆漆""的字形中有多少""皿""存在",3
"悬沫毙愈惩怨""的字形中有多少""心""存在",4
"粥泥阔拜雁""的字形中有多少""尼""存在",1
"犹就扳诚""的字形中有多少""尤""存在",2
"忠剃苏据幼""的字形中有多少""办""存在",1
"睁净筝静挣""的字形中有多少""争""存在",5
"这斑蚊刘""的字形中有多少""文""存在",4
"椅败拔寄""的字形中有多少""奇""存在",2
"腿纪""的字形中有多少""州""存在",0
"摆""的字形中有多少""罢""存在",1
"蒸蒙蔼芒""的字形中有多少""艹""存在",4
"方横亥交六脑""的字形中有多少""亠""存在",5
"姓掘胜星突性""的字形中有多少""生""存在",4
"榆溢""的字形中有多少""益""存在",1
"锤婆孙做""的字形中有多少""生""存在",0
"战毡站贴""的字形中有多少""占""存在",4
"性椅绝艳""的字形中有多少""色""存在",2
"表划婴畔谈""的字形中有多少""炎""存在",1
"争侵灵犯寻荷""的字形中有多少""彐""存在",4
"触渡超解鞋疾""的字形中有多少""角""存在",2
"欺期基棋斯""的字形中有多少""其""存在",5
"渴揭歇竭褐""的字形中有多少""曷""存在",5
"然突勤臭伏献""的字形中有多少""犬""存在",5
"惑慨概腐""的字形中有多少""既""存在",2
"傅捕绰统缀""的字形中有多少""甫""存在",2
"照煮""的字形中有多少""灬""存在",2
"捏星胜性牲姓""的字形中有多少""生""存在",5
"草光微文""的字形中有多少""兀""存在",2
"于争盏了小""的字形中有多少""亅""存在",4
"怔证征匠整政""的字形中有多少""正""存在",5
"签检毙剑捡险""的字形中有多少""佥""存在",5
"妈蚂驾睁验""的字形中有多少""马""存在",4
"截""的字形中有多少""焦""存在",0
"盘盒盗撑盆""的字形中有多少""皿""存在",4
"榴签挨蚓凄媚""的字形中有多少""矣""存在",1
"悦挽腹汛幻脱""的字形中有多少""兑""存在",2
"乐尝党孙琐""的字形中有多少""小""存在",5
"斯新欣折斩""的字形中有多少""斤""存在",5
"造是楚泻定蛋""的字形中有多少""疋""存在",4
"负注凶往""的字形中有多少""主""存在",2
"妒庐房""的字形中有多少""户""存在",3
"笑奏沃碗跃冰""的字形中有多少""夭""存在",4
"送艾藓绍花萎""的字形中有多少""艹""存在",4
"雷晃番里畔细""的字形中有多少""田""存在",5
"货靴季伍""的字形中有多少""化""存在",2
"示倘裳淌常""的字形中有多少""尚""存在",4
"祭稳件鸳""的字形中有多少""夗""存在",2
"麻森聊淋禁""的字形中有多少""林""存在",4
"粮疆核郎锦瞅""的字形中有多少""良""存在",2
"秽澄厌戒雇""的字形中有多少""廾""存在",1
"俩芙""的字形中有多少""氵""存在",0
"眺挑跳""的字形中有多少""兆""存在",3
"烫悲徘""的字形中有多少""非""存在",2
"厨豌雾登短蝠""的字形中有多少""豆""存在",4
"葛化比疑趁奋""的字形中有多少""匕""存在",4
"顶诉打钉灯""的字形中有多少""丁""存在",4
"褐沸耽""的字形中有多少""吴""存在",0
"峰秒雀炒妙渺""的字形中有多少""少""存在",5
"运造迫迟""的字形中有多少""辶""存在",4
"势垫热""的字形中有多少""执""存在",3
"肩鹤渡锄控谋""的字形中有多少""戶""存在",1
"既涯凯蒜遗""的字形中有多少""某""存在",0
"清静详瑞露蜻""的字形中有多少""青""存在",3
"跌姆仪横扯党""的字形中有多少""义""存在",1
"野预舒序""的字形中有多少""予""存在",4
"鸯鹊鹃粮鸽""的字形中有多少""鸟""存在",4
"耽驶创聚""的字形中有多少""耳""存在",2
"桃劫""的字形中有多少""兆""存在",1
"寇完蚊顽远冠""的字形中有多少""元""存在",5
"肢腹承""的字形中有多少""月""存在",2
"泡维跑雹抱饱""的字形中有多少""包""存在",5
"削""的字形中有多少""某""存在",0
"膛宝衔鞭""的字形中有多少""玉""存在",1
"琐虹陡若""的字形中有多少""工""存在",1
"冻亿疾翠""的字形中有多少""连""存在",0
"阶骑藓""的字形中有多少""介""存在",1
"秧绍照""的字形中有多少""召""存在",2
"抵帽""的字形中有多少""冒""存在",1
"聚""的字形中有多少""乑""存在",1
"钝罗词敲搞""的字形中有多少""高""存在",2
"尼匙乘比逐""的字形中有多少""匕""存在",5
"暗殃列殊殖残""的字形中有多少""歹""存在",5
"晓绕饶翘挠""的字形中有多少""尧""存在",5
"分切初慎劈负""的字形中有多少""刀""存在",5
"朝库绰掉培鹅""的字形中有多少""卓""存在",3
"蛋络抬屈淌离""的字形中有多少""尸""存在",1
"倾幻蝶顾幽详""的字形中有多少""幺""存在",3
"霞勤饮暇纠""的字形中有多少""叚""存在",2
"租祖粗姐宜""的字形中有多少""且""存在",5
"傻眺挑委逃""的字形中有多少""兆""存在",3
"简妒逃恩绑""的字形中有多少""邦""存在",1
"糟缸""的字形中有多少""民""存在",0
"孔厚孩孤""的字形中有多少""子""存在",4
"蝇隔罐念赴庸""的字形中有多少""黾""存在",1
"扭绑""的字形中有多少""丑""存在",1
"晋战签村拾纳""的字形中有多少""合""存在",1
"蜡秩错翅猎借""的字形中有多少""昔""存在",4
"森禁焚宁攀""的字形中有多少""林""存在",4
"痒铲崖稠雕""的字形中有多少""产""存在",1
"裸抹""的字形中有多少""末""存在",1
"摩姿""的字形中有多少""次""存在",1
"斯幽幼幻""的字形中有多少""幺""存在",4
"剃递鹊涕""的字形中有多少""弟""存在",3
"抬始怡初胎苔""的字形中有多少""台""存在",5
"剑捡脸签""的字形中有多少""佥""存在",4
"艾凶望""的字形中有多少""乂""存在",2
"惨筹""的字形中有多少""两""存在",0
"烦灶灿炊烫婶""的字形中有多少""火""存在",5
"粗租组宜祖""的字形中有多少""且""存在",5
"寻冠衬树""的字形中有多少""寸""存在",4
"挠翘晓烧浇""的字形中有多少""尧""存在",5
"稠耽赴靴踢御""的字形中有多少""氶""存在",0
"竖竟竭新竞脆""的字形中有多少""立""存在",5
"帘桨窟露堂""的字形中有多少""洛""存在",0
"座仅底握废矿""的字形中有多少""广""存在",4
"艾蹦帘窿缠""的字形中有多少""穴""存在",2
"锁横罗笨外艺""的字形中有多少""夕""存在",2
"彭""的字形中有多少""壴""存在",1
"倘焚""的字形中有多少""尚""存在",1
"膀服疯糖烫荡""的字形中有多少""汤""存在",2
"隧殃""的字形中有多少""遂""存在",1
"绕浇""的字形中有多少""尧""存在",2
"剖巫栓""的字形中有多少""全""存在",1
"农素带竿""的字形中有多少""巾""存在",1
"预寨散讲寒辆""的字形中有多少""井""存在",4
"浙陌防陡部泻""的字形中有多少""阝""存在",4
"督瞅睹眺妒""的字形中有多少""目""存在",4
"补豹雷收雪""的字形中有多少""雨""存在",2
"麦条夸傻处备""的字形中有多少""夂""存在",5
"室榆辞境晕拳""的字形中有多少""军""存在",1
"泛坦渗缝凳""的字形中有多少""登""存在",1
"宏""的字形中有多少""厷""存在",1
"微待行御往""的字形中有多少""彳""存在",5
"裂耐龄耍端""的字形中有多少""而""存在",3
"葛竭渴衫揭褐""的字形中有多少""曷""存在",5
"掐馅陷""的字形中有多少""臽""存在",3
"征稳证撵""的字形中有多少""正""存在",2
"符附腐府""的字形中有多少""付""存在",4
"热腐演垫""的字形中有多少""执""存在",2
"元论匹虎貌竟""的字形中有多少""儿""存在",5
"温""的字形中有多少""昷""存在",1
"陷破皱疲""的字形中有多少""皮""存在",3
"格路略骆谢胳""的字形中有多少""各""存在",5
"箱霜想""的字形中有多少""相""存在",3
"掷恶""的字形中有多少""郑""存在",1
"值真植""的字形中有多少""直""存在",3
"裹裸嵌课""的字形中有多少""果""存在",3
"纷朦姨扇炉话""的字形中有多少""户""存在",2
"愿抵富底留""的字形中有多少""氐""存在",2
"驶驾妈肢驰""的字形中有多少""马""存在",4
"星性隆胜""的字形中有多少""生""存在",4
"萎葵轮茅葛荣""的字形中有多少""艹""存在",5
"坪秤评核萍苹""的字形中有多少""平""存在",5
"绍践踢蹦""的字形中有多少""足""存在",3
"匪测踩徘仇""的字形中有多少""非""存在",2
"糊稀煮殃葫蝴""的字形中有多少""胡""存在",3
"糊承虹焚酱""的字形中有多少""氶""存在",1
"菊炎障烟烧炕""的字形中有多少""火""存在",5
"映祖粗狂""的字形中有多少""且""存在",2
"奶秀护扔纯""的字形中有多少""乃""存在",3
"壮诣壶壳影""的字形中有多少""士""存在",3
"庙袖宣油抽""的字形中有多少""由""存在",4
"简涧""的字形中有多少""间""存在",2
"意暗韵""的字形中有多少""音""存在",3
"班现珠皇玩""的字形中有多少""王""存在",5
"钉灯打盯顶""的字形中有多少""丁""存在",5
"挥晕惰浑辉""的字形中有多少""军""存在",4
"欺饮次欲歌""的字形中有多少""欠""存在",5
"邻雾挽摩斯""的字形中有多少""手""存在",1
"柜距拒""的字形中有多少""巨""存在",3
"倦芦训房护驴""的字形中有多少""户""存在",4
"货花靴""的字形中有多少""化""存在",3
"齿脑凿斯凶著""的字形中有多少""凵""存在",4
"盖盈短""的字形中有多少""皿""存在",2
"培锦炭雹榴溜""的字形中有多少""留""存在",2
"政整""的字形中有多少""攵""存在",2
"仗扔秀仍奶剂""的字形中有多少""乃""存在",4
"温蚊综荒""的字形中有多少""昷""存在",1
"纺防鹃妨房愣""的字形中有多少""方""存在",5
"证歪政怔征""的字形中有多少""正""存在",5
"逛""的字形中有多少""肙""存在",0
"觉视规观剔""的字形中有多少""见""存在",4
"凯""的字形中有多少""日""存在",0
"瓣宰改辞辣昆""的字形中有多少""辛""存在",5
"庄慌庙旷腐""的字形中有多少""广""存在",4
"级捷极""的字形中有多少""及""存在",2
"掠凉就景惊""的字形中有多少""京""存在",5
"艄逸掘盘航艇""的字形中有多少""舟""存在",4
"顶打灯盯""的字形中有多少""丁""存在",4
"横铺傻跤""的字形中有多少""罒""存在",0
"斩骏纵""的字形中有多少""黄""存在",0
"考老绑""的字形中有多少""耂""存在",2
"灿随特限堪雀""的字形中有多少""阝""存在",2
"超拒疤府""的字形中有多少""几""存在",0
"凿""的字形中有多少""凵""存在",1
"凿焚炊""的字形中有多少""丵""存在",1
"惊愤""的字形中有多少""忄""存在",2
"蔽区粘伦""的字形中有多少""九""存在",0
"胎舔腹诵党郎""的字形中有多少""复""存在",1
"镜屋惶状""的字形中有多少""佥""存在",0
"殃列残殖殊""的字形中有多少""歹""存在",5
"忠种钟肿冲""的字形中有多少""中""存在",5
"微散救败相""的字形中有多少""攵""存在",4
"渔堤忆譬誉""的字形中有多少""言""存在",2
"迈厉巧""的字形中有多少""万""存在",3
"迟尽昼芬绣寇""的字形中有多少""尺""存在",3
"俩群详祥盖""的字形中有多少""羊""存在",4
"词念搞件坑鸦""的字形中有多少""亅""存在",0
"苦簇估""的字形中有多少""古""存在",2
"栽抬苔治胎始""的字形中有多少""台""存在",5
"职轿掐匪""的字形中有多少""西""存在",0
"述""的字形中有多少""匡""存在",0
"尽昼""的字形中有多少""尺""存在",2
"戒算""的字形中有多少""廾""存在",2
"蚕柜似籍""的字形中有多少""以""存在",1
"誓饿辆鹅""的字形中有多少""我""存在",2
"繁悔海梅""的字形中有多少""每""存在",4
"瘦据迈鸳熬浆""的字形中有多少""肖""存在",0
"坛会耘""的字形中有多少""云""存在",3
"播""的字形中有多少""番""存在",1
"孩该刻核添""的字形中有多少""亥""存在",4
"熟宰倘焦杰""的字形中有多少""灬""存在",3
"领阿预颊颇颓""的字形中有多少""页""存在",5
"短疑医矮疾""的字形中有多少""矢""存在",5
"维庸击""的字形中有多少""二""存在",2
"庸律津彼建""的字形中有多少""聿""存在",4
"超招照绍""的字形中有多少""召""存在",4
"饼馅旱讶饺""的字形中有多少""饣""存在",3
"缕楼数""的字形中有多少""娄""存在",3
"劫罢劝芬""的字形中有多少""去""存在",2
"乖涯娶艇莱""的字形中有多少""千""存在",1
"铲审盲谓猬""的字形中有多少""胃""存在",2
"稳拳拿攀摩看""的字形中有多少""手""存在",5
"宣腐拇姆谎霉""的字形中有多少""母""存在",3
"挣静睁杜净洞""的字形中有多少""争""存在",4
"拳成茂""的字形中有多少""戊""存在",2
"艇绣诱透""的字形中有多少""秀""存在",3
"饺抛""的字形中有多少""拋""存在",1
"城故塞""的字形中有多少""土""存在",2
"屈殿屏屑层""的字形中有多少""尸""存在",5
"堪胳但狮坦胆""的字形中有多少""旦""存在",3
"置殖""的字形中有多少""直""存在",2
"约竭钓的豹""的字形中有多少""勺""存在",4
"锤难准焦鹰苟""的字形中有多少""隹""存在",4
"衡撵伶""的字形中有多少""辇""存在",1
"涌是疑既度科""的字形中有多少""疋""存在",2
"扭浮瞅磁""的字形中有多少""奄""存在",0
"眷援拳籍齿卷""的字形中有多少""𠔉""存在",3
"妙医起纪岂""的字形中有多少""己""存在",3
"浪匠酷震狼""的字形中有多少""良""存在",2
"付冠射耐寻""的字形中有多少""寸""存在",5
"虎泻研""的字形中有多少""正""存在",0
"邻伶零冷""的字形中有多少""令""存在",4
"剖倍栋陪孔""的字形中有多少""咅""存在",3
"航抗杭坑炕""的字形中有多少""亢""存在",5
"植仓""的字形中有多少""直""存在",1
"穿芽鸦雅讶温""的字形中有多少""牙""存在",5
"资贩赠贾""的字形中有多少""贝""存在",4
"蝉损""的字形中有多少""尢""存在",0
"战犯栽找文""的字形中有多少""戈""存在",3
"忠钟肿恨""的字形中有多少""中""存在",3
"狠很既退即""的字形中有多少""艮""存在",5
"短疾矮""的字形中有多少""矢""存在",3
"值真殖锅植""的字形中有多少""直""存在",4
"铺轰锦幸钝承""的字形中有多少""钅""存在",3
"填澡溜湖渺谈""的字形中有多少""氵""存在",4
"踏蹦慷跤跌跟""的字形中有多少""足""存在",5
"霞麦冬傻模条""的字形中有多少""夂""存在",4
"艾宙寄完腊宴""的字形中有多少""宀""存在",4
"默然臭""的字形中有多少""犬""存在",3
"蛇晕驼""的字形中有多少""它""存在",2
"燃笋硕""的字形中有多少""尹""存在",1
"盗护资窥""的字形中有多少""次""存在",2
"缀毯寇锄迫码""的字形中有多少""助""存在",1
"仪测熬""的字形中有多少""则""存在",1
"忘塘洞矿挪棚""的字形中有多少""亡""存在",1
"穗猎错描""的字形中有多少""昔""存在",2
